P_NAME,Probability,ESI
Kepler-750 c,49.42299201041108,27.513251999999998
Kepler-1900 b,49.42180355917469,27.46827
Kepler-1428 b,49.414157081558656,27.416284
DMPP-1 d,49.39762165360647,27.309959
Kepler-1373 b,49.38821757617616,29.109492
Kepler-1569 b,49.387572058101554,27.319188999999998
Kepler-372 d,49.38705077321734,29.589842
Kepler-853 b,49.38651824601406,27.256552
Kepler-758 c,49.38651817374233,27.112184
Kepler-1002 b,49.3764385339413,27.039951000000002
Kepler-401 b,49.37643849641802,27.45355
Kepler-1713 b,49.369435990913516,27.82512
Kepler-1100 b,49.36738089898788,27.225880000000004
Kepler-1070 b,49.366196748256556,27.144468999999997
Kepler-1375 b,49.36440618174219,26.801524
Kepler-1279 b,49.355317688423696,27.440253999999996
Kepler-904 b,49.3466179119689,26.774157999999996
Kepler-769 c,49.34410022264536,28.007181
Kepler-883 b,49.34244945162307,27.320766000000003
Kepler-366 c,49.34014385263126,26.94789
Kepler-356 c,49.328520263998215,27.028851
Kepler-1225 b,49.32611107609017,26.734430999999997
Kepler-1181 c,49.323516870948545,26.703843
HD 213885 b,49.31706666189461,26.771445
DMPP-1 e,49.31524113024251,26.435102
Kepler-887 b,49.31406449340046,27.396548
Kepler-1370 b,49.314063454349736,27.308177999999998
Kepler-320 b,49.31266694858528,29.5678
Kepler-350 b,49.3113508004638,26.75617
Kepler-217 c,49.31134850060378,26.400295
Kepler-65 b,49.30703136261936,28.290480000000002
Kepler-1280 b,49.30561001884269,30.073909
Kepler-1382 b,49.29602757471291,26.772251000000004
Kepler-1472 b,49.289842810471754,28.670469999999998
Kepler-887 c,49.28918414272383,29.478103
Kepler-1121 b,49.286582389571436,26.546300000000002
Kepler-1283 b,49.286581888855586,26.09237
Kepler-1238 b,49.27353664265415,25.915581999999997
HR 858 c,49.27295616577936,26.02318
Kepler-1093 b,49.26657058847867,27.024276000000004
Kepler-1093 c,49.26301803612976,32.497612999999994
Kepler-342 c,49.26296845204123,27.264537999999998
Kepler-136 c,49.251705973033204,26.319034000000002
Kepler-1288 b,49.24525169390105,29.3093
Kepler-381 c,49.24519507899148,29.765480999999998
K2-243 c,49.243864109662255,27.048446
Kepler-1422 b,49.23981910747212,26.431269
Kepler-1626 b,49.239816770328915,25.459643
K2-46 b,49.22736330280053,26.195327000000002
Kepler-1396 b,49.221427998117534,26.745611000000004
K2-373 b,49.22038327870237,25.672104
HR 858 b,49.212168103632955,25.168207
Kepler-372 c,49.21022483459484,26.510489
Kepler-645 b,49.20544890818145,25.082831
Kepler-411 b,49.20407987642532,24.210628
Kepler-1084 b,49.19832189257041,29.276047
Kepler-1531 b,49.19818692423263,29.227235
Kepler-1434 b,49.1981368570721,29.348224000000002
Kepler-1589 b,49.115392158055535,29.251624
Kepler-381 d,49.03700353501832,29.564193
Kepler-1597 b,49.00472486225754,29.354155
Kepler-20 b,48.949432276668645,27.005684000000002
HD 18599 b,48.92766728517263,23.366928
Kepler-1398 c,48.87123700191286,29.460686000000003
Kepler-1163 b,48.87119628968753,29.547693000000002
Kepler-1616 b,48.8208858421828,29.474085
Kepler-381 b,48.69940775181484,29.476803
Kepler-9 d,48.68380151730191,27.335168999999997
Kepler-1285 b,48.61330442453003,30.028264
Kepler-1443 b,48.61330404957961,29.333726
Kepler-1293 b,48.6133040475096,29.433799
Kepler-1445 b,48.57246711249689,29.853042000000002
Kepler-1169 b,48.486405032375195,29.643133
Kepler-1421 b,48.440591248232145,29.449132
BD+20 594 b,48.428855895091665,30.647469
Kepler-1607 b,48.39916728520046,29.546369
Kepler-1398 b,48.312045868669536,29.297174
Kepler-279 c,48.30935570178891,18.484993
TOI-1347 b,48.28597181960669,26.531084
Kepler-1352 b,48.270047285056,29.238975
Kepler-1408 b,48.26990914807388,29.236859999999997
Kepler-342 e,48.22898426594315,29.188104
Kepler-1435 b,48.14319805332564,29.232269
HD 142415 b,48.13308657371457,38.763741
Kepler-238 f,48.07422833956453,29.112765000000003
HAT-P-13 c,48.00942199543395,36.217656
Kepler-910 b,47.97684905288517,29.010154
K2-66 b,47.945963243805565,23.259631
Kepler-1395 b,47.897884813822735,29.035201
Kepler-129 b,47.87167678924504,24.283618
Kepler-1982 b,47.77852626070824,28.850514999999998
Kepler-53 c,47.75312660671812,25.839814999999998
K2-292 b,47.75036597617676,24.218592
TOI-1853 b,47.65374974432739,19.398013
Kepler-84 c,47.59246796532577,24.633795
Kepler-23 d,47.57566179630393,25.287101
HIP 38594 b,47.54214432753872,65.229637
Kepler-215 d,47.36199110812382,29.150162
Kepler-396 b,47.23109913747022,27.521018
Kepler-1981 b,47.04534825236103,43.112913000000006
Kepler-122 e,47.03131537223071,26.083798
TOI-332 b,46.87674385069854,20.228587
Kepler-58 b,46.826149508398146,22.939989
Kepler-282 e,46.70814274259733,25.39182
Kepler-92 b,46.69694213252279,19.577208
Kepler-145 b,46.69404229760789,23.102614
Kepler-277 c,46.68481989448688,21.096755
Kepler-38 b,46.68208178272638,24.305333
Kepler-126 b,46.678969529763,28.276132999999998
Kepler-65 d,46.67705070983366,28.132161
Kepler-453 b,46.31250843918167,48.903034
PH1 b,45.15734910449494,22.226939
Kepler-1636 b,45.0393658450742,61.632708
Kepler-21 b,44.634205600538614,27.295833000000002
Kepler-1115 b,44.37769080501968,27.29797
GJ 422 b,44.10580202800313,61.758603
Kepler-50 b,43.903610862401244,27.13846
KOI-55 c,43.45628003887927,29.110486
HD 108874 b,43.351904809280846,38.922366000000004
HD 103949 b,43.29466946318399,59.834244999999996
HD 13908 c,43.24704606804751,39.531939
KOI-55 b,43.138745402866405,28.628951
TOI-1736 c,42.78476041155517,39.764978
HD 221287 b,42.307828965396375,39.277728
HD 28109 b,42.304973964945646,25.285688
HD 22946 d,42.219394349238854,29.154607
Kepler-279 d,42.21412546261429,23.663648000000002
LP 890-9 c,41.29906768285599,88.525109
HD 95089 c,40.73453660250439,38.797481
HD 160691 b,40.320712749670285,39.184621
HD 213240 b,40.2778197021762,39.173942000000004
Kepler-454 c,39.65391710921767,37.6318
HD 45364 b,39.51625911420743,42.259185
HD 135872 b,39.06953932913137,35.190932000000004
HD 190228 b,38.990516574680626,39.449919
Kepler-47 c,38.85965076350405,54.182487
HD 111998 b,38.850375437324416,39.346183
bet Pic c,38.820143130019304,38.93262
HD 4203 b,38.59276215637456,36.592662999999995
HIP 56640 b,38.45373152086731,36.137524
HD 16175 b,38.24412102570353,39.412606
HD 27969 b,38.16689051631274,38.212564
K2-9 b,38.11297614874604,69.87684
HD 10697 b,37.425561638373445,38.422887
GJ 687 b,37.39997768109245,55.27234
Kepler-443 b,37.34050723533613,71.460424
HD 100777 b,36.91887992311318,38.908842
HD 38529 c,36.70804402550873,38.504824
HD 147379 b,36.487270976509436,52.33912899999999
HD 43197 b,36.35818613381372,37.478638
Kepler-1661 b,36.14804906223105,57.30003299999999
Kepler-705 b,35.809014506069396,73.07367099999999
BD+45 564 b,35.697469704763314,36.203391
Kepler-1593 b,35.693998672330515,61.811258
BD+14 4559 b,35.578591011919514,38.456025
Kepler-1455 b,35.5286100237447,69.727869
HD 125390 b,35.47465652978705,39.300276000000004
Kepler-1318 b,35.44724621636289,56.816352
Kepler-1868 b,35.35997289225688,58.139522
Kepler-1600 b,35.33937969548944,56.079195000000006
Kepler-967 c,35.28184754354424,52.979053
BD+55 362 b,35.280657292959745,38.367829
GJ 876 c,35.278339116111994,37.985075
Kepler-1143 c,35.27688638467542,55.534681
Kepler-1634 b,35.21190427811466,55.83588699999999
HD 10442 b,35.196952037208575,34.800605000000004
LHS 3154 b,35.18372357341539,42.480127
HD 188015 b,35.17880502096374,38.46681
HD 114729 b,35.054674733637114,36.559184
HD 180617 b,35.048647821889794,43.732084
HD 17674 b,35.029668208030984,38.289124
HIP 34222 b,34.94014183354225,31.755782999999997
Kepler-712 c,34.89937376818446,52.106326
HD 10180 g,34.89596121917493,52.217338000000005
HD 132406 b,34.87291171686393,35.026384
LP 791-18 b,34.84811545635139,34.580333
TOI-1231 b,34.61312339478805,53.541360999999995
HD 106270 b,34.56573955070459,35.834232
TOI-1694 c,34.55258290433813,32.18768
HD 94834 b,34.51647244480358,38.120687
HD 222582 b,34.51488787323814,39.650600000000004
Kepler-1701 b,34.51340629061756,70.536871
Kepler-68 d,34.48290065528664,38.23831
Kepler-150 f,34.38557196940474,51.606389
LSPM J2116+0234 b,34.376194716490744,48.254277
Kepler-16 b,34.34096531185892,30.040118
TOI-2285 b,34.31260419470139,74.610595
WASP-47 c,34.30320508952558,36.039861
Kepler-1635 b,34.30061308451718,50.500049000000004
GJ 4276 b,34.26692093065548,43.037724
HD 9174 b,34.26666887381161,34.555209
Kepler-1314 b,34.262545788566186,32.868494999999996
HD 5319 b,34.235376698102996,36.134547
HD 45364 c,34.232566701531844,37.992184
GJ 581 b,34.179519399877044,30.302675
GJ 27.1 b,34.12743417778715,49.134819
GJ 163 b,34.081050477931214,38.834652
GJ 674 b,34.07743347417473,30.082038
HD 34445 f,34.055916299803926,46.899399
GJ 3293 c,33.99453419140048,31.442270999999998
GJ 180 b,33.922233635596,66.909381
TOI-3235 b,33.88299986470544,12.312205
TOI-1669 b,33.832318717603144,36.80012
HD 63765 b,33.82123339015661,36.745638
Kepler-1628 b,33.760041446915565,44.099503
GJ 876 e,33.74305121009943,29.555544
HD 128356 b,33.73280021731091,35.934475
GJ 480 b,33.659482261548405,36.929477999999996
BD-06 1339 c,33.62794522874965,40.240801999999995
K2-95 b,33.6256459856436,32.504198
HD 137388 b,33.552363869570485,40.671163
Kepler-1646 b,33.53867075807514,35.919284000000005
TOI-1227 b,33.53685830188191,32.072576000000005
GJ 436 b,33.5231996645103,20.789076
POTS-1 b,33.46609733107537,10.062882
HD 99109 b,33.41938944086964,35.165644
GJ 1148 b,33.41609226746648,36.435610000000004
TOI-1288 c,33.407789481466146,38.043924000000004
GJ 514 b,33.393008871948275,52.010084
BD-08 2823 c,33.364910345553824,35.783763
HD 175167 b,33.32600380626269,37.545603
HD 218566 b,33.28013902218423,42.310876
HD 65216 b,33.21869271459051,32.907532
TOI-5205 b,33.168110899179005,9.7401838
HIP 12961 b,33.14652079262368,37.027471
TOI-4860 b,33.11883578383675,12.125119
HD 564 b,33.07352353732142,38.752700000000004
TOI-519 b,33.057859898865345,9.4167266
TOI-199 c,33.00107640307909,39.478376
HD 221585 b,32.988642370878836,34.660497
K2-125 b,32.968760161355334,69.47445599999999
HD 181720 b,32.96800133763205,36.018975
Kepler-553 c,32.94524772481247,39.186564000000004
BD-11 4672 c,32.85751053439208,52.005613
Lupus-TR-3 b,32.67173373505179,14.947159
HD 133131 A b,32.62891399069353,34.380866999999995
HD 210193 b,32.62855370015953,34.807024
K2-88 b,32.482937653084804,34.36302
Kepler-61 b,32.45874205876004,67.37067
HD 141937 b,32.43559049152117,35.599714999999996
K2-71 b,32.432516072972845,36.991636
GJ 180 c,32.39362377895871,69.540275
HD 145934 b,32.38966569604157,39.083223000000004
GJ 328 c,32.31683660467891,33.072342
TOI-2095 b,32.15046033401387,60.589256000000006
TOI-3884 b,32.04129109832781,25.559292
GJ 720 A b,31.98325586720285,39.737953
GJ 9689 b,31.960894273110846,40.454847
LHS 1678 b,31.94553024062977,29.520568000000004
Kepler-676 b,31.915320300278292,34.485552000000006
HD 69830 d,31.907505311842264,52.90697
GJ 876 b,31.8531482305263,27.590812
HIP 54373 c,31.71733542075992,35.177116000000005
HD 114783 b,31.622743648903448,28.827521
HIP 79431 b,31.57012407119384,24.596505
Kepler-1540 b,31.550643517321028,68.524014
GJ 338 B b,31.487311002512,43.616595000000004
HATS-71 b,31.470551973445502,12.801955000000001
HIP 4845 b,31.46457943745806,44.792923
Kepler-47 d,31.425684568466984,45.20911
K2-345 b,31.345359421111297,39.269716
HIP 48714 b,31.342822471615413,29.770308
GJ 3929 c,31.33020239697918,67.52644
GJ 724 b,31.250571301387858,24.111884
K2-387 b,31.244736913017107,38.381931
HD 5319 c,31.226918149325396,31.279847999999998
Kepler-1038 b,31.21119266344695,57.399691
Kepler-1536 b,31.20175818577713,40.978255000000004
TOI-3984 A b,31.117635724893525,16.836539000000002
Kepler-991 b,31.10998004650505,65.842367
HD 211970 b,31.071044718604753,40.425496
TOI-544 c,30.97536044821915,43.866496999999995
CoRoT-10 b,30.95525325982926,13.130296
TOI-620 b,30.93278019009103,23.368884
TOI-5293 A b,30.923622752950607,10.063969
Kepler-1984 b,30.90655467803808,14.088464
TOI-1899 b,30.842241496524636,27.815324000000004
LP 791-18 c,30.775851337550385,56.647203000000005
TOI-2257 b,30.75426536053576,71.601979
HN Lib b,30.730413443959257,64.745149
TOI-672 b,30.720218986024218,17.809463
TOI-904 c,30.715204619353273,65.86031799999999
GJ 357 d,30.695707642243526,57.551752
HD 34445 b,30.662556423012724,34.098487
HD 137496 c,30.62987832412769,36.472032999999996
Kepler-174 d,30.59527024326883,67.84561500000001
Kepler-1663 b,30.587200391566796,35.268468
HD 40307 g,30.543279731814135,65.93527999999999
GJ 3293 d,30.53159606121146,62.97766
WD 1856+534 b,30.514345178756013,23.898882
LP 890-9 b,30.41901369654426,55.915608000000006
Kepler-1086 c,30.416631364306184,59.44856899999999
GJ 229 A c,30.40138242464797,56.015989
GJ 1265 b,30.323787598645698,41.971543
Kepler-45 b,30.294195134470954,9.9040202
TOI-4184 b,30.28127759260105,45.006606
Kepler-267 c,30.277293733058357,32.413048
K2-415 b,30.270336686834067,53.62145
GJ 180 d,30.239992818325895,47.546640000000004
Kepler-62 f,30.176040194246255,67.871408
K2-384 f,30.16406069002415,61.645068
GJ 1214 b,30.160195009693116,27.839216
HD 7199 b,30.12270039766397,33.158737
K2-325 b,30.118219511201282,45.576349
GJ 581 c,30.114566395129344,59.582095
Gl 378 b,30.109632522592424,21.646541
LP 714-47 b,30.054900713939695,18.365733000000002
GJ 3473 c,30.023037911519957,60.886326999999994
Kepler-445 c,29.95519774330149,36.067567
HD 210277 b,29.93923578677697,38.620019
Kepler-437 b,29.917839325394567,64.247814
GJ 682 c,29.84025076929081,29.035929
TOI-3785 b,29.804347455526504,20.215668
GJ 667 C b,29.76957239095686,43.995208000000005
K2-320 b,29.764497187023924,25.89632
GJ 3779 b,29.760486266477322,31.082072999999998
K2-43 b,29.76033707526578,18.855171000000002
Kepler-1855 b,29.753114910822035,29.320405
HD 147513 b,29.709695535381613,36.097352
Kapteyn c,29.703646512442255,41.254813
TOI-2095 c,29.702595875750625,76.627784
HD 153950 b,29.694750654573625,37.926559
TOI-532 b,29.643055143495026,14.653403
K2-317 b,29.618053048702343,42.86364
HD 159868 b,29.575046499995636,37.578293
Kepler-26 c,29.5509819169432,36.692032000000005
Kepler-1708 b,29.518239926477754,39.812963
HD 331093 b,29.510116717829135,36.551893
K2-28 b,29.508081346582976,28.91779
TOI-700 c,29.50506953901295,55.093562
K2-242 b,29.478274067011455,39.980394000000004
TOI-5344 b,29.408481589791855,11.007367
TOI-122 b,29.406891531258104,34.532117
TOI-270 d,29.406624104025177,51.80918
GJ 433 b,29.34641621208523,44.372208
GJ 876 d,29.33800899562788,27.295056000000002
HD 163607 c,29.309519190047723,33.845317
K2-264 c,29.281909091557424,52.83565
TOI-1470 c,29.180970488609645,48.716066000000005
Kepler-421 b,29.172587816823096,40.572413000000005
HD 216435 b,29.169216903380846,35.581787999999996
HD 285968 b,29.1127870817229,41.857856
TOI-270 c,29.10764673617109,36.05454
GJ 3341 b,29.081645771567576,48.858245
Kepler-138 b,29.067824036670196,40.243559
GJ 9404 b,29.049098029435967,27.910509
Gl 686 b,29.03824601799228,50.294696
Kepler-97 c,28.971544763236906,29.780145
GJ 887 c,28.945369290275273,55.357397
Kepler-235 e,28.906562284511615,67.06900300000001
TOI-500 e,28.8943509551791,46.972007999999995
HIP 109384 b,28.874233647752813,33.302785
K2-18 c,28.837089180225277,36.449197
HD 70573 b,28.820655838467324,30.664964
GJ 3512 b,28.7715612571802,7.915493799999999
K2-124 b,28.768057284673976,33.574739
HIP 66074 b,28.75900183062825,38.613977999999996
TOI-269 b,28.747134875293682,27.671201
AU Mic c,28.741377106541407,32.906063
Kepler-159 c,28.721135422682853,43.899899
HD 23127 b,28.68663087086893,35.708343
KIC 5951458 b,28.66336530699053,45.890025
GJ 806 c,28.644937803422366,36.447091
TOI-3629 b,28.60374035342069,12.760873
NGTS-1 b,28.601053541048,7.650359900000001
GJ 3634 b,28.585330096931216,26.625103
AU Mic b,28.544546034688,22.279239
HD 4113 b,28.538391582908915,36.351916
Kepler-26 e,28.49840820719919,64.465847
Kepler-26 b,28.47096371631362,31.591703
Kepler-267 d,28.461063627511564,59.200638000000005
GJ 3082 b,28.40404036621674,40.317600999999996
TOI-1728 b,28.393684729561862,16.903063
HIP 19976 b,28.346800155709975,38.47497
TOI-712 d,28.344890908547654,65.669073
HD 192310 c,28.284018483338883,38.222248
HATS-22 b,28.198441933719163,9.3546131
Kepler-32 d,28.194574782281524,51.84978099999999
HD 219134 g,28.190349570063802,53.941786
Kepler-351 d,28.136040105375407,64.069564
K2-264 b,28.12962075265122,32.457105000000006
GJ 3998 c,28.119561769175377,44.119424
GJ 3138 d,27.98328661558412,30.923983999999997
TOI-2084 b,27.94471571969617,32.488222
Kepler-283 b,27.929917441114075,32.837407
Kepler-1995 b,27.90845226664261,45.880417
Kepler-1388 e,27.851791474335798,59.565827999999996
GJ 685 b,27.84731291105071,49.748349
HD 183263 b,27.843857098041397,39.212513
WASP-10 b,27.843082631396147,7.9821269
KOI-4777.01,27.822806415561043,26.034138000000002
WASP-80 b,27.808120885241948,9.2150701
HIP 41378 d,27.78949331810904,51.877311000000006
TOI-4479 b,27.786002165373517,23.036116
Gl 49 b,27.694076782540954,41.559614
Kepler-1647 b,27.686905665341918,37.654079
HD 128311 b,27.653128530308514,26.961476
K2-123 b,27.631596144349984,53.981707
Kepler-732 b,27.621500641856706,37.86201
GJ 536 b,27.61404297617593,37.099671
K2-26 b,27.575717991850354,42.017375
Kepler-841 b,27.547945792119016,47.255352
Kepler-993 b,27.536578757550473,47.367615
Kepler-1704 b,27.50019682238336,37.129808
Kepler-568 b,27.496945982202625,39.555291
ups And d,27.40932957245458,36.46909
HD 80606 b,27.37661353057596,14.839269
K2-69 b,27.36494384410377,33.448146
HAT-P-54 b,27.31595769328782,9.6699751
K2-251 b,27.31468787901906,36.119101
K2-14 b,27.26643895957669,19.523119
GJ 414 A b,27.260128002303,56.349751999999995
Kepler-32 c,27.252776514389893,43.503772000000005
TOI-1201 b,27.232536452360467,26.542094
HATS-77 b,27.210449409499407,8.186536199999999
HD 40307 f,27.053863359791787,51.678687000000004
HATS-74 A b,27.044007656531623,8.610828399999999
Kepler-54 c,27.043428289686958,45.170021999999996
K2-155 c,27.019804719517772,39.163575
K2-152 b,27.011648885342,55.36623899999999
GJ 676 A e,26.998002704268416,55.085167
HD 73534 b,26.997722669249132,30.973582
HATS-6 b,26.987424687759,9.5913301
K2-416 b,26.937350423476886,38.148051
HD 224538 b,26.871919236129983,36.998234000000004
HD 99492 c,26.836940761490787,46.747832
HIP 41378 f,26.8209310618258,37.897839
Kepler-315 c,26.815972874134278,53.677318
Kepler-397 c,26.791322640345946,44.957778
K2-137 b,26.778700885977564,27.747224
K2-404 b,26.770288825587386,38.272836999999996
Kepler-436 b,26.727497432012445,61.818163999999996
TOI-178 g,26.712828791933184,35.066237
Kepler-81 c,26.666746493056877,30.323435
